3.9,501.23,41.91,236.9,1.3400
4.0,508.35,41.28,238.1,1.3399
4.0,515.52,40.67,239.3,1.3397
4.0,522.72,40.09,240.5,1.3396
4.1,529.95,39.55,241.7,1.3394
4.1,537.22,39.04,242.9,1.3392
4.1,544.53,38.54,244.0,1.3390
4.2,551.87,38.05,245.2,1.3388
4.2,559.24,37.55,246.3,1.3385
4.2,566.65,37.03,247.4,1.3381
4.2,574.08,36.48,248.4,1.3378
4.3,581.55,35.90,249.5,1.3374
4.3,589.06,35.29,250.5,1.3371
4.3,596.59,34.66,251.5,1.3367
4.4,604.15,34.00,252.5,1.3364
4.4,611.74,33.34,253.5,1.3362
4.4,619.37,32.69,254.5,1.3359
4.5,627.02,32.07,255.4,1.3357
4.5,634.69,31.48,256.4,1.3355
4.5,642.40,30.92,257.3,1.3353
4.5,650.13,30.39,258.2,1.3352
4.6,657.90,29.88,259.1,1.3349
4.6,665.68,29.37,259.9,1.3347
4.6,673.49,28.86,260.8,1.3344
4.7,681.33,28.34,261.6,1.3341
4.7,689.19,27.80,262.4,1.3338
4.7,697.08,27.24,263.2,1.3335
4.8,704.99,26.65,264.0,1.3332
4.8,712.93,26.05,264.8,1.3329
4.8,720.88,25.43,265.5,1.3326
4.8,728.86,24.82,266.3,1.3324
4.9,736.86,24.22,267.0,1.3322
4.9,744.88,23.64,267.7,1.3319
4.9,752.92,23.07,268.3,1.3317
5.0,760.98,22.46,269.0,1.3315
5.0,769.06,21.90,269.6,1.3313
5.0,777.16,21.36,270.3,1.3311
5.1,785.28,20.81,270.9,1.3308
5.1,793.42,20.26,271.5,1.3305
5.1,801.57,19.69,272.0,1.3303
5.1,809.74,19.11,272.6,1.3300
5.2,817.93,18.52,273.1,1.3297
5.2,826.14,17.91,273.6,1.3294
5.2,834.35,17.30,274.1,1.3292
5.3,842.59,16.69,274.6,1.3289
5.3,850.83,16.10,275.1,1.3287
5.3,859.10,15.51,275.6,1.3285
5.3,867.37,14.95,276.0,1.3283
5.4,875.66,14.39,276.4,1.3280
5.4,883.96,13.84,276.8,1.3278
5.4,892.27,13.17,277.2,1.3275
5.5,900.59,12.06,277.5,1.3273
5.5,908.92,10.91,277.8,1.3270
5.5,917.26,9.754,278.1,1.3267
5.6,925.61,8.589,278.3,1.3265
5.6,933.97,7.418,278.5,1.3262
5.6,942.33,6.247,278.7,1.3260
5.7,950.69,5.078,278.9,1.3257
5.7,959.06,3.918,279.0,1.3255
5.7,967.43,2.769,279.0,1.3253
5.7,975.81,1.652,279.1,1.3250
5.8,984.18,0.615,279.1,1.3248
5.8,992.55,-0.40,279.0,1.3245
5.8,1000.9,-1.42,279.0,1.3243
5.9,1009.2,-2.44,278.9,1.3240
5.9,1017.6,-3.46,278.8,1.3238
5.9,1026.0,-4.49,278.6,1.3235
6.0,1034.3,-5.52,278.4,1.3233
6.0,1042.7,-6.54,278.2,1.3230
6.0,1051.0,-7.57,278.0,1.3227
6.0,1059.4,-8.60,277.7,1.3225
6.1,1067.7,-9.62,277.4,1.3222
6.1,1076.0,-10.6,277.0,1.3220
6.1,1084.3,-11.6,276.7,1.3218
6.2,1092.6,-12.2,276.3,1.3215
6.2,1100.9,-12.6,275.9,1.3213
6.2,1109.2,-13.1,275.5,1.3210
6.3,1117.4,-13.6,275.1,1.3207
6.3,1125.7,-14.1,274.6,1.3205
6.3,1133.9,-14.5,274.2,1.3202
6.3,1142.1,-15.0,273.7,1.3200
6.4,1150.3,-15.5,273.2,1.3197
6.4,1158.5,-16.0,272.7,1.3194
6.4,1166.7,-16.5,272.2,1.3192
6.5,1174.9,-17.0,271.7,1.3189
6.5,1183.0,-17.4,271.1,1.3187
6.5,1191.1,-17.9,270.6,1.3184
6.6,1199.2,-18.4,270.0,1.3181
6.6,1207.3,-18.8,269.4,1.3179
6.6,1215.4,-19.3,268.8,1.3176
6.6,1223.5,-19.7,268.2,1.3174
6.7,1231.5,-20.1,267.6,1.3171
6.7,1239.5,-20.5,266.9,1.3168
6.7,1247.5,-20.9,266.3,1.3165
6.8,1255.5,-21.3,265.6,1.3163
6.8,1263.5,-22.3,264.9,1.3160
6.8,1271.4,-25.1,264.2,1.3157
6.8,1279.3,-24.9,263.4,1.3155
6.9,1287.2,-24.7,262.6,1.3152
6.9,1295.1,-24.6,261.9,1.3149
6.9,1302.9,-24.4,261.1,1.3146
7.0,1310.7,-24.2,260.4,1.3144
7.0,1318.5,-24.1,259.6,1.3141
7.0,1326.3,-23.9,258.9,1.3138
7.1,1334.1,-23.7,258.2,1.3135
7.1,1341.8,-23.6,257.4,1.3133
7.1,1349.5,-23.4,256.7,1.3130
7.1,1357.2,-23.3,256.0,1.3127
7.2,1364.9,-23.1,255.3,1.3124
7.2,1372.5,-23.0,254.6,1.3121
7.2,1380.2,-22.9,253.9,1.3118
7.3,1387.8,-22.7,253.2,1.3115
7.3,1395.4,-22.6,252.5,1.3113
7.3,1402.9,-22.5,251.8,1.3110
7.4,1410.5,-22.3,251.1,1.3107
7.4,1418.0,-22.2,250.4,1.3104
7.4,1425.5,-22.1,249.7,1.3101
7.5,1433.0,-22.0,249.0,1.3098
7.5,1440.4,-21.8,248.3,1.3095
7.5,1447.9,-21.7,247.7,1.3092
7.5,1455.3,-21.6,247.0,1.3089
7.6,1462.7,-21.5,246.3,1.3086
7.6,1470.1,-21.4,245.7,1.3083
7.6,1477.4,-21.3,245.0,1.3080
7.7,1484.8,-21.1,244.4,1.3077
7.7,1492.1,-21.0,243.7,1.3074
7.7,1499.4,-20.9,243.1,1.3071
7.8,1506.7,-20.8,242.4,1.3068
7.8,1514.0,-20.7,241.8,1.3065
7.8,1521.2,-20.6,241.1,1.3062
7.8,1528.4,-20.5,240.5,1.3059
7.9,1535.6,-20.4,239.9,1.3056
7.9,1542.8,-20.3,239.2,1.3053
7.9,1550.0,-20.2,238.6,1.3050
8.0,1557.1,-20.1,238.0,1.3046
8.0,1564.3,-20.0,237.4,1.3043
8.0,1571.4,-19.9,236.7,1.3040
8.1,1578.5,-19.8,236.1,1.3037
8.1,1585.6,-19.8,235.5,1.3034
8.1,1592.6,-19.7,234.9,1.3031
8.1,1599.7,-19.6,234.3,1.3027
8.2,1606.7,-19.5,233.7,1.3024
8.2,1613.7,-19.4,233.1,1.3021
8.2,1620.7,-19.3,232.5,1.3018
8.3,1627.6,-19.2,231.9,1.3015
8.3,1634.6,-19.1,231.3,1.3011
8.3,1641.5,-19.1,230.7,1.3008
8.4,1648.4,-19.0,230.1,1.3005
8.4,1655.3,-18.9,229.5,1.3001
8.4,1662.2,-18.8,228.9,1.2998
8.4,1669.1,-18.7,228.3,1.2995
8.5,1675.9,-18.7,227.7,1.2991
8.5,1682.7,-18.6,227.2,1.2988
8.5,1689.5,-18.5,226.6,1.2985
8.6,1696.3,-18.4,226.0,1.2981
8.6,1703.1,-18.4,225.4,1.2978
8.6,1709.8,-18.3,224.9,1.2975
8.7,1716.6,-18.2,224.3,1.2971
8.7,1723.3,-18.2,223.7,1.2968
8.7,1730.0,-18.1,223.2,1.2964
8.7,1736.7,-18.0,222.6,1.2961
8.8,1743.4,-17.9,222.0,1.2958
8.8,1750.0,-17.9,221.5,1.2954
8.8,1756.7,-17.8,220.9,1.2951
8.9,1763.3,-17.7,220.4,1.2947
8.9,1769.9,-17.7,219.8,1.2944
8.9,1776.5,-17.6,219.3,1.2940
9.0,1783.0,-17.5,218.7,1.2937
9.0,1789.6,-17.5,218.2,1.2933
9.0,1796.1,-17.4,217.6,1.2929
9.0,1802.7,-17.4,217.1,1.2926
9.1,1809.2,-17.3,216.5,1.2922
9.1,1815.7,-17.2,216.0,1.2919
9.1,1822.1,-17.2,215.4,1.2915
9.2,1828.6,-17.1,214.9,1.2912
9.2,1835.0,-17.0,214.4,1.2908
9.2,1841.5,-17.0,213.8,1.2904
9.2,1847.9,-16.9,213.3,1.2901
9.3,1854.3,-16.9,212.8,1.2897
9.3,1860.6,-17.0,212.2,1.2893
9.3,1867.0,-20.3,211.6,1.2890
9.4,1873.3,-24.1,210.9,1.2886
9.4,1879.6,-26.8,210.0,1.2882
9.4,1885.9,-27.5,209.2,1.2878
9.5,1892.2,-27.8,208.3,1.2875
9.5,1898.4,-28.3,207.5,1.2871
9.5,1904.6,-28.7,206.6,1.2867
9.6,1910.8,-27.9,205.7,1.2863
9.6,1917.0,-27.3,204.9,1.2859
9.6,1923.1,-27.3,204.0,1.2855
9.6,1929.2,-27.3,203.2,1.2852
9.7,1935.3,-27.3,202.3,1.2848
9.7,1941.4,-27.2,201.5,1.2844
9.7,1947.4,-26.9,200.7,1.2840
9.8,1953.4,-26.7,199.8,1.2836
9.8,1959.4,-26.4,199.0,1.2832
9.8,1965.4,-26.1,198.2,1.2828
9.9,1971.3,-25.9,197.4,1.2824
9.9,1977.2,-25.6,196.6,1.2820
9.9,1983.1,-26.2,195.8,1.2816
9.9,1989.0,-26.1,195.0,1.2811
10.,1994.8,-25.6,194.2,1.2807
10.,2000.6,-25.2,193.4,1.2803
10.,2006.4,-24.7,192.6,1.2799
10.,2012.2,-25.2,191.9,1.2795
10.,2017.9,-25.0,191.1,1.2791
10.,2023.6,-24.5,190.3,1.2786
10.,2029.3,-24.9,189.6,1.2782
10.,2035.0,-24.5,188.8,1.2778
10.,2040.7,-24.0,188.0,1.2773
10.,2046.3,-24.3,187.3,1.2769
10.,2051.9,-23.9,186.5,1.2765
10.,2057.5,-24.2,185.8,1.2760
10.,2063.1,-23.7,185.1,1.2756
10.,2068.6,-23.8,184.3,1.2752
10.,2074.1,-23.4,183.6,1.2747
10.,2079.6,-23.4,182.9,1.2743
10.,2085.1,-23.0,182.1,1.2738
10.,2090.6,-23.1,181.4,1.2734
10.,2096.0,-22.7,180.7,1.2729
10.,2101.4,-22.8,180.0,1.2725
10.,2106.8,-22.7,179.3,1.2720
10.,2112.2,-22.4,178.6,1.2715
10.,2117.5,-22.4,177.9,1.2711
10.,2122.8,-22.2,177.2,1.2706
10.,2128.2,-22.1,176.5,1.2701
10.,2133.4,-22.0,175.8,1.2697
10.,2138.7,-21.8,175.2,1.2692
10.,2144.0,-21.7,174.5,1.2687
10.,2149.2,-21.6,173.8,1.2682
10.,2154.4,-21.5,173.1,1.2678
10.,2159.6,-21.3,172.5,1.2673
10.,2164.7,-21.2,171.8,1.2668
10.,2169.9,-21.1,171.1,1.2663
11.,2175.0,-21.0,170.5,1.2658
11.,2180.1,-21.0,169.8,1.2653
11.,2185.2,-21.0,169.2,1.2648
11.,2190.3,-20.9,168.5,1.2643
11.,2195.3,-20.8,167.9,1.2638
11.,2200.3,-20.7,167.2,1.2633
11.,2205.3,-20.6,166.6,1.2628
11.,2210.3,-20.4,165.9,1.2623
11.,2215.3,-20.3,165.3,1.2618
11.,2220.3,-20.1,164.6,1.2613
11.,2225.2,-20.0,164.0,1.2607
11.,2230.1,-19.8,163.4,1.2602
11.,2235.0,-19.7,162.8,1.2597
11.,2239.9,-20.2,162.1,1.2592
11.,2244.7,-20.0,161.5,1.2586
11.,2249.6,-19.7,160.9,1.2581
11.,2254.4,-19.5,160.3,1.2576
11.,2259.2,-19.4,159.7,1.2570
11.,2264.0,-19.8,159.0,1.2565
11.,2268.7,-19.7,158.4,1.2560
11.,2273.5,-19.8,157.8,1.2554
11.,2278.2,-20.2,157.2,1.2549
11.,2282.9,-20.1,156.5,1.2543
11.,2287.6,-20.3,155.9,1.2538
11.,2292.3,-20.7,155.2,1.2532
11.,2296.9,-20.6,154.6,1.2526
11.,2301.5,-20.6,153.9,1.2521
11.,2306.1,-20.9,153.3,1.2515
11.,2310.7,-20.9,152.6,1.2509
11.,2315.3,-21.0,152.0,1.2504
11.,2319.9,-21.0,151.3,1.2498
11.,2324.4,-21.0,150.6,1.2492
11.,2328.9,-21.0,150.0,1.2486
12.,2333.4,-21.3,149.3,1.2480
12.,2337.9,-21.1,148.6,1.2474
12.,2342.3,-21.0,148.0,1.2468
12.,2346.7,-20.7,147.3,1.2462
12.,2351.2,-20.6,146.7,1.2456
12.,2355.5,-20.8,146.0,1.2450
12.,2359.9,-20.5,145.4,1.2444
12.,2364.3,-20.4,144.7,1.2438
12.,2368.6,-20.5,144.1,1.2432
12.,2372.9,-20.6,143.4,1.2426
12.,2377.2,-20.1,142.8,1.2419
12.,2381.5,-20.0,142.2,1.2413
12.,2385.7,-20.0,141.5,1.2407
12.,2390.0,-20.1,140.9,1.2400
12.,2394.2,-20.0,140.3,1.2394
12.,2398.4,-19.8,139.6,1.2388
12.,2402.6,-19.5,139.0,1.2381
12.,2406.7,-19.4,138.4,1.2375
12.,2410.9,-19.3,137.8,1.2368
12.,2415.0,-19.3,137.2,1.2361
12.,2419.1,-19.2,136.6,1.2355
12.,2423.2,-19.0,136.0,1.2348
12.,2427.3,-18.9,135.4,1.2341
12.,2431.3,-18.8,134.8,1.2335
12.,2435.4,-18.7,134.2,1.2328
12.,2439.4,-18.6,133.6,1.2321
12.,2443.4,-18.5,133.0,1.2314
12.,2447.4,-18.3,132.4,1.2307
12.,2451.3,-18.2,131.8,1.2300
12.,2455.3,-18.4,131.3,1.2293
12.,2459.2,-18.3,130.7,1.2286
12.,2463.1,-18.1,130.1,1.2279
12.,2467.0,-18.0,129.5,1.2272
12.,2470.9,-17.8,128.9,1.2265
13.,2474.8,-17.7,128.4,1.2257
13.,2478.6,-18.0,127.8,1.2250
13.,2482.4,-17.8,127.2,1.2243
13.,2486.3,-17.6,126.7,1.2235
13.,2490.0,-17.5,126.1,1.2228
13.,2493.8,-17.6,125.6,1.2221
13.,2497.6,-17.4,125.0,1.2213
13.,2501.3,-17.4,124.4,1.2205
13.,2505.1,-17.4,123.9,1.2198
13.,2508.8,-17.2,123.3,1.2190
13.,2512.5,-17.2,122.8,1.2183
13.,2516.1,-17.1,122.2,1.2175
13.,2519.8,-17.2,121.7,1.2167
13.,2523.4,-17.1,121.1,1.2159
13.,2527.1,-16.8,120.6,1.2151
13.,2530.7,-16.8,120.0,1.2143
13.,2534.3,-16.7,119.5,1.2135
13.,2537.8,-16.7,119.0,1.2127
13.,2541.4,-16.5,118.4,1.2119
13.,2545.0,-16.5,117.9,1.2111
13.,2548.5,-16.4,117.4,1.2103
13.,2552.0,-16.4,116.8,1.2095
13.,2555.5,-16.5,116.3,1.2086
13.,2559.0,-16.2,115.8,1.2078
13.,2562.4,-16.3,115.3,1.2070
13.,2565.9,-16.0,114.7,1.2061
13.,2569.3,-16.0,114.2,1.2053
13.,2572.8,-15.9,113.7,1.2044
13.,2576.2,-15.8,113.2,1.2035
13.,2579.6,-15.7,112.7,1.2027
13.,2582.9,-15.7,112.2,1.2018
13.,2586.3,-15.6,111.7,1.2009
13.,2589.6,-15.5,111.2,1.2000
14.,2593.0,-15.4,110.7,1.1991
14.,2596.3,-15.3,110.2,1.1982
14.,2599.6,-15.2,109.7,1.1973
14.,2602.9,-15.1,109.2,1.1964
14.,2606.1,-15.1,108.7,1.1955
14.,2609.4,-15.1,108.2,1.1946
14.,2612.6,-15.0,107.7,1.1937
14.,2615.8,-14.8,107.2,1.1927
14.,2619.0,-14.7,106.7,1.1918
14.,2622.2,-14.7,106.2,1.1908
14.,2625.4,-14.8,105.7,1.1899
14.,2628.6,-14.8,105.3,1.1889
14.,2631.7,-14.7,104.8,1.1880
14.,2634.9,-14.7,104.3,1.1870
14.,2638.0,-14.7,103.8,1.1860
14.,2641.1,-14.6,103.3,1.1850
14.,2644.2,-14.6,102.8,1.1841
14.,2647.3,-14.5,102.4,1.1831
14.,2650.4,-14.5,101.9,1.1821
14.,2653.4,-14.4,101.4,1.1811
14.,2656.4,-14.4,100.9,1.1800
14.,2659.5,-14.3,100.5,1.1790
14.,2662.5,-14.2,100.0,1.1780
14.,2665.5,-14.1,99.57,1.1769
14.,2668.4,-14.0,99.11,1.1759
14.,2671.4,-14.0,98.64,1.1749
14.,2674.4,-13.9,98.18,1.1738
14.,2677.3,-13.8,97.72,1.1727
14.,2680.2,-13.7,97.27,1.1717
14.,2683.1,-13.8,96.81,1.1706
14.,2686.0,-13.7,96.35,1.1695
14.,2688.9,-13.6,95.89,1.1684
14.,2691.8,-13.6,95.44,1.1673
15.,2694.6,-13.5,94.99,1.1662
15.,2697.5,-13.4,94.54,1.1651
15.,2700.3,-13.3,94.09,1.1640
15.,2703.1,-13.3,93.65,1.1628
15.,2705.9,-13.2,93.20,1.1617
15.,2708.7,-13.2,92.76,1.1605
15.,2711.5,-13.1,92.32,1.1594
15.,2714.3,-13.0,91.88,1.1582
15.,2717.0,-13.1,91.44,1.1570
15.,2719.8,-12.9,91.00,1.1559
15.,2722.5,-12.8,90.57,1.1547
15.,2725.2,-12.9,90.13,1.1535
15.,2727.9,-12.8,89.70,1.1523
15.,2730.6,-12.7,89.27,1.1511
15.,2733.2,-12.8,88.83,1.1498
15.,2735.9,-12.7,88.40,1.1486
15.,2738.5,-12.7,87.97,1.1474
15.,2741.2,-12.6,87.54,1.1461
15.,2743.8,-12.5,87.11,1.1449
15.,2746.4,-12.5,86.68,1.1436
15.,2749.0,-12.5,86.26,1.1423
15.,2751.6,-12.4,85.83,1.1410
15.,2754.2,-12.5,85.41,1.1398
15.,2756.7,-12.4,84.98,1.1385
15.,2759.3,-12.4,84.56,1.1371
15.,2761.8,-12.3,84.14,1.1358
15.,2764.3,-12.3,83.72,1.1345
15.,2766.8,-12.1,83.30,1.1332
15.,2769.3,-12.2,82.88,1.1318
15.,2771.8,-12.1,82.46,1.1304
15.,2774.2,-12.1,82.04,1.1291
15.,2776.7,-12.0,81.63,1.1277
15.,2779.1,-11.9,81.22,1.1263
15.,2781.6,-11.9,80.80,1.1249
16.,2784.0,-11.8,80.39,1.1235
16.,2786.4,-11.8,79.98,1.1221
16.,2788.8,-11.7,79.58,1.1207
16.,2791.2,-11.7,79.17,1.1192
16.,2793.5,-11.6,78.76,1.1178
16.,2795.9,-11.5,78.36,1.1163
16.,2798.2,-11.5,77.96,1.1148
16.,2800.6,-11.5,77.55,1.1134
16.,2802.9,-11.4,77.15,1.1119
16.,2805.2,-11.4,76.75,1.1104
16.,2807.5,-11.4,76.35,1.1088
16.,2809.8,-11.3,75.95,1.1073
16.,2812.1,-11.2,75.55,1.1058
16.,2814.3,-11.2,75.16,1.1042
16.,2816.6,-11.2,74.76,1.1027
16.,2818.8,-11.3,74.36,1.1011
16.,2821.0,-11.3,73.96,1.0995
16.,2823.2,-11.1,73.57,1.0979
16.,2825.4,-11.0,73.17,1.0963
16.,2827.6,-11.0,72.78,1.0947
16.,2829.8,-11.0,72.39,1.0930
16.,2832.0,-11.0,71.99,1.0914
16.,2834.1,-11.0,71.60,1.0897
16.,2836.3,-10.9,71.21,1.0880
16.,2838.4,-10.8,70.82,1.0863
16.,2840.5,-10.8,70.43,1.0846
16.,2842.6,-10.7,70.04,1.0829
16.,2844.7,-10.7,69.66,1.0812
16.,2846.8,-10.6,69.27,1.0795
16.,2848.9,-10.6,68.89,1.0777
16.,2850.9,-10.6,68.50,1.0759
16.,2853.0,-10.5,68.12,1.0742
16.,2855.0,-10.5,67.74,1.0724
17.,2857.1,-10.4,67.36,1.0706
17.,2859.1,-10.4,66.98,1.0687
17.,2861.1,-10.4,66.60,1.0669
17.,2863.1,-10.3,66.22,1.0650
17.,2865.1,-10.3,65.84,1.0632
17.,2867.0,-10.2,65.46,1.0613
17.,2869.0,-10.1,65.09,1.0594
17.,2870.9,-10.1,64.71,1.0575
17.,2872.9,-10.0,64.34,1.0556
17.,2874.8,-10.2,63.96,1.0536
17.,2876.7,-10.1,63.59,1.0517
17.,2878.6,-10.1,63.21,1.0497
17.,2880.5,-10.0,62.84,1.0477
17.,2882.4,-9.95,62.47,1.0457
17.,2884.2,-9.87,62.10,1.0436
17.,2886.1,-9.91,61.73,1.0416
17.,2887.9,-9.86,61.36,1.0395
17.,2889.8,-9.81,60.99,1.0375
17.,2891.6,-9.76,60.62,1.0354
17.,2893.4,-9.71,60.25,1.0333
17.,2895.2,-9.66,59.88,1.0311
17.,2897.0,-9.61,59.52,1.0290
17.,2898.8,-9.61,59.15,1.0268
17.,2900.6,-9.52,58.79,1.0247
17.,2902.3,-9.47,58.42,1.0225
17.,2904.1,-9.53,58.06,1.0202
17.,2905.8,-9.43,57.70,1.0180
17.,2907.5,-9.33,57.34,1.0157
17.,2909.2,-9.41,56.97,1.0135
17.,2910.9,-9.32,56.61,1.0112
17.,2912.6,-9.22,56.25,1.0089
17.,2914.3,-9.29,55.89,1.0065
17.,2916.0,-9.18,55.53,1.0042
18.,2917.7,-9.20,55.17,1.0018
18.,2919.3,-9.14,54.81,0.9994
18.,2920.9,-9.10,54.45,0.9970
18.,2922.6,-9.05,54.10,0.9946
18.,2924.2,-8.98,53.74,0.9921
18.,2925.8,-8.95,53.38,0.9896
18.,2927.4,-8.91,53.03,0.9871
18.,2929.0,-8.86,52.67,0.9846
18.,2930.6,-8.84,52.32,0.9821
18.,2932.1,-8.76,51.97,0.9795
18.,2933.7,-8.77,51.61,0.9769
18.,2935.2,-8.66,51.26,0.9743
18.,2936.7,-8.68,50.91,0.9716
18.,2938.3,-8.57,50.56,0.9690
18.,2939.8,-8.59,50.21,0.9663
18.,2941.3,-8.60,49.85,0.9636
18.,2942.8,-8.49,49.50,0.9609
18.,2944.3,-8.50,49.15,0.9581
18.,2945.7,-8.39,48.81,0.9553
18.,2947.2,-8.40,48.46,0.9525
18.,2948.6,-8.35,48.11,0.9497
18.,2950.1,-8.29,47.76,0.9468
18.,2951.5,-8.29,47.41,0.9440
18.,2952.9,-8.19,47.07,0.9411
18.,2954.3,-8.17,46.72,0.9381
18.,2955.7,-8.16,46.37,0.9352
18.,2957.1,-8.04,46.03,0.9322
18.,2958.5,-8.04,45.68,0.9292
18.,2959.8,-8.03,45.34,0.9261
18.,2961.2,-7.91,45.00,0.9230
18.,2962.5,-7.89,44.65,0.9199
18.,2963.9,-7.88,44.31,0.9168
18.,2965.2,-7.84,43.97,0.9136
18.,2966.5,-7.74,43.63,0.9105
19.,2967.8,-7.72,43.29,0.9072
19.,2969.1,-7.70,42.94,0.9040
19.,2970.4,-7.63,42.60,0.9007
19.,2971.7,-7.55,42.27,0.8974
19.,2972.9,-7.52,41.93,0.8941
